Date,Count,Hour,Temp,Humidity,WindSpeed,Visibility,DewPointTemp,SolarRadiation,Rainfall,Snowfall,Seasons,Holiday,FunctioningDay,DayOfWeek,RushHour,Month,HourDPT,HourDPT%,ComfortIndex,ComfortIndexScaled,ComfortAdd,ComfortAddScaled
2018-05-28,1139,12,26.3,44,1.8,2000,13.0,3.24,0.0,0.0,1.0,0,1,0,0,5,156.0,0.27,22.6656,0.86,6.12,0.48
2018-03-20,69,4,4.4,44,3.1,2000,-6.8,0.0,0.0,0.0,1.0,0,1,1,0,3,-27.2,-0.05,7.510800000000001,0.4,-0.38,0.31
2018-03-27,462,10,13.9,40,0.8,586,0.5,1.6,0.0,0.0,1.0,0,1,1,0,3,5.0,0.01,14.098,0.6,0.14,0.33
2018-03-23,1611,18,9.7,36,3.6,948,-4.6,0.37,0.0,0.0,1.0,0,1,4,1,3,-82.8,-0.14,11.3896,0.52,-1.59,0.28
2018-04-16,132,5,5.3,73,0.8,1474,0.8,0.0,0.0,0.0,1.0,0,1,0,0,4,4.0,0.01,6.6662,0.38,0.07,0.32
2018-04-05,95,10,7.1,87,2.9,2000,5.0,0.15,0.0,0.0,1.0,0,1,3,0,4,50.0,0.09,7.629099999999999,0.41,0.69,0.34
2018-05-18,210,7,16.6,98,0.6,219,16.2,0.01,0.5,0.0,1.0,0,1,4,1,5,113.4,0.19,16.576900000000002,0.68,3.15,0.4
2018-04-20,2268,18,24.7,33,2.3,687,7.3,0.78,0.0,0.0,1.0,0,1,4,1,4,131.4,0.23,20.9413,0.81,4.82,0.45
2018-04-10,982,9,11.9,35,1.1,1664,-3.1,0.95,0.0,0.0,1.0,0,1,1,1,4,-27.9,-0.05,12.8295,0.56,-0.64,0.31
2018-04-15,297,20,10.3,62,2.0,1749,3.3,0.0,0.0,0.0,1.0,0,1,6,0,4,66.0,0.11,11.1778,0.51,1.23,0.35
2018-05-25,437,2,16.1,70,0.6,787,10.6,0.0,0.0,0.0,1.0,0,1,4,0,5,21.2,0.04,15.836,0.65,0.63,0.34
2018-05-14,1997,8,13.8,79,0.9,313,10.2,0.44,0.0,0.0,1.0,0,1,0,1,5,81.6,0.14,13.88085,0.59,1.94,0.37
2018-03-31,264,3,10.7,74,1.7,712,6.2,0.0,0.0,0.0,1.0,0,1,5,0,3,18.6,0.03,11.2434,0.52,0.34,0.33
2018-03-13,668,7,7.2,56,0.5,545,-1.0,0.0,0.0,0.0,1.0,0,1,1,1,3,-7.0,-0.01,8.9666,0.45,-0.09,0.32
2018-04-28,230,6,10.6,84,1.1,284,8.0,0.0,0.0,0.0,1.0,0,1,5,0,4,48.0,0.08,10.9432,0.51,0.88,0.35
2018-05-31,328,3,15.0,84,1.3,473,12.3,0.0,0.0,0.0,1.0,0,1,3,0,5,36.900000000000006,0.06,14.956,0.63,0.9,0.35
2018-04-13,999,7,8.8,33,1.2,2000,-6.6,0.11,0.0,0.0,1.0,0,1,4,1,4,-46.2,-0.08,10.90045,0.51,-0.87,0.3
2018-05-22,1798,12,22.9,51,1.1,1591,12.2,1.8,0.0,0.0,1.0,0,1,1,0,5,146.39999999999998,0.25,20.6362,0.8,5.16,0.46
2018-04-30,362,1,14.4,60,1.7,580,6.7,0.0,0.0,0.0,1.0,0,1,0,0,4,6.7,0.01,14.422,0.61,0.14,0.33
2018-04-06,447,21,4.0,67,3.0,794,-1.5,0.0,0.0,0.0,1.0,0,1,4,0,4,-31.5,-0.05,5.905749999999999,0.36,-0.3,0.32
2018-03-17,193,7,0.5,64,0.8,2000,-5.5,0.01,0.0,0.0,1.0,0,1,5,1,3,-38.5,-0.07,3.272,0.28,-0.23,0.32
2018-05-02,813,17,13.9,94,2.6,303,12.9,0.21,0.0,0.0,1.0,0,1,2,1,5,219.3,0.38,13.9198,0.6,5.29,0.46
2018-05-16,399,22,21.9,97,1.5,164,21.3,0.0,0.0,0.0,1.0,0,1,2,0,5,468.6,0.81,21.7779,0.83,17.64,0.78
2018-03-19,1200,18,8.6,55,2.4,1958,0.0,0.09,0.0,0.0,1.0,0,1,0,1,3,0.0,0.0,10.06025,0.48,0.0,0.32
2018-05-03,1421,17,13.2,49,4.2,1999,2.7,0.69,0.0,0.0,1.0,0,1,3,1,5,45.900000000000006,0.08,13.56465,0.59,1.09,0.35
2018-05-31,936,10,20.8,54,1.2,1129,11.1,2.45,0.0,0.0,1.0,0,1,3,0,5,111.0,0.19,19.2061,0.75,3.65,0.42
2018-03-04,358,12,10.7,85,0.9,393,8.2,0.52,0.0,0.0,1.0,0,1,6,0,3,98.4,0.17,11.0135,0.51,1.87,0.37
2018-04-08,90,4,1.7,51,1.3,2000,-7.3,0.0,0.0,0.0,1.0,0,1,6,0,4,-29.2,-0.05,5.1496,0.33,-0.26,0.32
2018-04-20,168,5,11.4,60,0.4,851,3.8,0.0,0.0,0.0,1.0,0,1,4,0,4,19.0,0.03,12.082,0.54,0.36,0.33
2018-04-01,983,21,16.9,81,1.9,472,13.6,0.0,0.0,0.0,1.0,0,1,6,0,4,285.6,0.49,16.6492,0.68,8.16,0.53
2018-03-14,1181,21,16.8,67,2.0,1775,10.6,0.0,0.0,0.0,1.0,0,1,2,0,3,222.6,0.38,16.382550000000002,0.67,6.23,0.48
2018-04-30,742,10,19.5,54,1.1,451,9.9,1.88,0.0,0.0,1.0,0,1,0,0,4,99.0,0.17,18.235,0.72,3.1,0.4
2018-04-08,137,16,6.1,65,1.5,1465,0.0,0.21,0.0,0.0,1.0,0,1,6,0,4,0.0,0.0,7.717,0.41,0.0,0.32
2018-05-29,252,5,19.6,64,0.3,1483,12.5,0.0,0.0,0.0,1.0,0,1,1,0,5,62.5,0.11,18.590200000000003,0.74,2.04,0.38
2018-05-11,1177,13,20.8,45,2.8,688,8.4,3.17,0.0,0.0,1.0,0,1,4,0,5,109.2,0.19,18.89425,0.74,3.59,0.42
2018-04-23,2,4,9.5,95,2.4,410,8.7,0.0,3.5,0.0,1.0,0,1,0,0,4,34.8,0.06,9.6375,0.47,0.58,0.34
2018-04-14,203,15,8.6,88,3.2,1211,6.7,0.17,0.0,0.0,1.0,0,1,5,0,4,100.5,0.17,8.9894,0.45,1.53,0.36
2018-03-31,655,23,12.4,63,1.3,1201,5.5,0.0,0.0,0.0,1.0,0,1,5,0,3,126.5,0.22,12.82735,0.56,2.82,0.4
2018-03-15,289,14,12.1,97,2.0,177,11.6,0.2,0.0,0.0,1.0,0,1,3,0,3,162.4,0.28,12.1396,0.54,3.4,0.41
2018-05-04,1323,15,19.9,26,3.8,1898,-0.1,3.0,0.0,0.0,1.0,0,1,4,0,5,-1.5,-0.0,17.702199999999998,0.71,-0.0,0.32
2018-05-09,954,10,16.1,43,1.4,1985,3.5,2.41,0.0,0.0,1.0,0,1,2,0,5,35.0,0.06,15.598400000000002,0.65,0.94,0.35
2018-04-28,325,3,11.6,76,1.0,364,7.5,0.0,0.0,0.0,1.0,0,1,5,0,4,22.5,0.04,11.9828,0.54,0.48,0.34
2018-03-27,618,14,19.4,45,2.0,624,7.1,2.05,0.0,0.0,1.0,0,1,1,0,3,99.4,0.17,17.917749999999998,0.72,3.05,0.4
2018-05-17,54,5,18.8,97,0.9,1927,18.3,0.0,0.0,0.0,1.0,0,1,3,0,5,91.5,0.16,18.72905,0.74,3.0,0.4
2018-04-22,103,16,19.1,52,0.9,1583,9.0,0.37,0.0,0.0,1.0,0,1,6,0,4,144.0,0.25,17.8856,0.71,4.47,0.44
2018-05-07,1167,11,20.2,45,1.1,1894,7.8,2.33,0.0,0.0,1.0,0,1,0,0,5,85.8,0.15,18.47575,0.73,2.77,0.39
2018-03-14,761,9,14.6,62,1.2,1768,7.3,0.19,0.0,0.0,1.0,0,1,2,1,3,65.7,0.11,14.5791,0.62,1.6,0.36
2018-03-01,246,20,-2.2,49,3.5,1325,-11.4,0.0,0.0,0.0,1.0,0,1,3,0,3,-228.0,-0.39,2.48435,0.25,-0.97,0.3
2018-05-18,509,13,16.7,93,1.0,1373,15.5,0.72,0.5,0.0,1.0,0,1,4,0,5,201.5,0.35,16.615299999999998,0.68,5.82,0.47
2018-04-19,206,3,8.6,53,1.5,1185,-0.4,0.0,0.0,0.0,1.0,0,1,3,0,4,-1.2000000000000002,-0.0,10.12515,0.48,-0.0,0.32
2018-03-09,834,17,8.9,46,1.8,789,-2.1,1.0,0.0,0.0,1.0,0,1,4,1,3,-35.7,-0.06,10.5632,0.5,-0.63,0.31
2018-03-15,466,0,16.0,69,2.4,1863,10.3,0.0,0.0,0.0,1.0,0,1,3,0,3,0.0,0.0,15.74425,0.65,0.0,0.32
2018-04-11,0,22,10.3,42,1.0,1923,-2.0,0.0,0.0,0.0,1.0,0,0,2,0,4,-44.0,-0.08,11.6398,0.53,-0.93,0.3
2018-03-18,293,8,5.9,58,1.8,861,-1.7,0.11,0.0,0.0,1.0,0,1,6,1,3,-13.6,-0.02,7.8866,0.42,-0.16,0.32
2018-03-12,771,21,8.7,49,1.7,464,-1.4,0.0,0.0,0.0,1.0,0,1,0,0,3,-29.4,-0.05,10.3269,0.49,-0.52,0.31
2018-05-17,431,18,22.6,97,1.1,304,22.0,0.07,1.5,0.0,1.0,0,1,3,1,5,396.0,0.68,22.46635,0.85,15.28,0.72
2018-05-03,1160,7,8.4,83,1.4,1400,5.6,0.31,0.0,0.0,1.0,0,1,3,1,5,39.2,0.07,8.97035,0.45,0.63,0.34
2018-05-25,1082,12,24.4,24,2.9,1811,2.5,3.28,0.0,0.0,1.0,0,1,4,0,5,30.0,0.05,20.2618,0.78,1.01,0.35
2018-04-26,409,2,11.9,57,1.0,1793,3.6,0.0,0.0,0.0,1.0,0,1,3,0,4,7.2,0.01,12.5149,0.55,0.13,0.33
2018-03-19,263,15,9.8,57,3.0,2000,1.6,0.43,0.0,0.0,1.0,0,1,0,0,3,24.0,0.04,10.91155,0.51,0.44,0.33
2018-03-16,102,3,6.1,67,2.6,2000,0.4,0.0,0.0,0.0,1.0,0,1,4,0,3,1.2000000000000002,0.0,7.624599999999999,0.41,0.0,0.32
2018-05-16,243,11,22.7,93,4.8,832,21.5,0.17,0.0,0.0,1.0,0,1,2,0,5,236.5,0.41,22.3843,0.85,9.18,0.56
2018-03-28,1133,20,15.2,65,2.2,988,8.6,0.0,0.0,0.0,1.0,0,1,2,0,3,172.0,0.3,15.06525,0.63,4.52,0.44
2018-05-18,1386,20,16.2,76,2.1,2000,11.9,0.02,0.0,0.0,1.0,0,1,4,0,5,238.0,0.41,15.9756,0.66,6.55,0.49
2018-03-10,91,4,0.9,81,0.6,620,-1.9,0.0,0.0,0.0,1.0,0,1,5,0,3,-7.6,-0.01,2.3212,0.25,-0.02,0.32
2018-05-03,832,23,10.6,62,2.1,1694,3.6,0.0,0.0,0.0,1.0,0,1,3,0,5,82.8,0.14,11.4151,0.52,1.6,0.36
2018-04-21,628,1,15.5,60,1.1,658,7.7,0.0,0.0,0.0,1.0,0,1,5,0,4,7.7,0.01,15.28,0.64,0.15,0.33
2018-05-20,943,23,15.8,30,1.1,2000,-1.7,0.0,0.0,0.0,1.0,0,1,6,0,5,-39.1,-0.07,15.2995,0.64,-1.07,0.3
2018-05-01,614,7,18.0,82,0.7,264,14.8,0.11,0.0,0.0,1.0,0,1,1,1,5,103.6,0.18,17.6535,0.71,3.18,0.4
2018-04-15,124,16,12.0,61,3.6,1374,4.6,0.57,0.0,0.0,1.0,0,1,6,0,4,73.6,0.13,12.53625,0.55,1.63,0.36
2018-05-14,1124,14,23.1,56,1.6,391,13.8,2.67,0.0,0.0,1.0,0,1,0,0,5,193.2,0.33,21.0188,0.81,6.94,0.5
2018-04-05,436,0,9.5,61,1.7,2000,2.3,0.0,0.0,0.0,1.0,0,1,3,0,4,0.0,0.0,10.5725,0.5,0.0,0.32
2018-05-14,552,6,12.1,89,0.3,252,10.3,0.02,0.0,0.0,1.0,0,1,0,0,5,61.8,0.11,12.2452,0.55,1.35,0.36
2018-03-13,103,3,5.5,62,0.6,722,-1.2,0.0,0.0,0.0,1.0,0,1,1,0,3,-3.6,-0.01,7.381,0.4,-0.07,0.32
2018-04-19,1039,15,20.2,21,4.8,1161,-2.8,2.53,0.0,0.0,1.0,0,1,3,0,4,-42.0,-0.07,17.72335,0.71,-1.24,0.29
2018-04-07,453,10,4.3,31,4.9,1661,-11.3,1.77,0.0,0.0,1.0,0,1,5,0,4,-113.0,-0.19,8.1709,0.42,-1.55,0.28
2018-03-29,1281,8,13.3,80,1.2,369,9.9,0.14,0.0,0.0,1.0,0,1,3,1,3,79.2,0.14,13.432,0.58,1.88,0.37
2018-05-24,1678,22,18.6,54,2.3,1328,9.0,0.0,0.0,0.0,1.0,0,1,3,0,5,198.0,0.34,17.5627,0.7,5.97,0.48
2018-03-09,542,14,8.0,42,1.5,1690,-4.1,1.24,0.0,0.0,1.0,0,1,4,0,3,-57.39999999999999,-0.1,10.0735,0.48,-1.01,0.3
2018-03-04,273,11,10.1,88,0.7,453,8.1,0.34,0.0,0.0,1.0,0,1,6,0,3,89.1,0.15,10.3904,0.49,1.56,0.36
2018-04-19,125,4,8.3,53,1.1,1007,-0.7,0.0,0.0,0.0,1.0,0,1,3,0,4,-2.8,-0.0,9.9027,0.48,-0.0,0.32
2018-05-21,2450,19,19.5,56,1.6,1600,10.4,0.29,0.0,0.0,1.0,0,1,0,1,5,197.6,0.34,18.29,0.73,6.22,0.48
2018-05-21,1273,23,16.3,70,0.7,1293,10.8,0.0,0.0,0.0,1.0,0,1,0,0,5,248.4,0.43,16.003,0.66,6.88,0.5
2018-05-11,1881,8,13.1,78,1.2,330,9.3,0.41,0.0,0.0,1.0,0,1,4,1,5,74.4,0.13,13.2694,0.58,1.73,0.37
2018-05-26,503,7,15.0,64,0.6,902,8.2,0.46,0.0,0.0,1.0,0,1,5,1,5,57.39999999999999,0.1,14.901,0.63,1.49,0.36
2018-03-16,715,13,10.4,38,2.4,1959,-3.3,2.99,0.0,0.0,1.0,0,1,4,0,3,-42.9,-0.07,11.7981,0.53,-0.83,0.3
2018-03-11,288,23,4.2,34,1.7,1476,-10.3,0.0,0.0,0.0,1.0,0,1,6,0,3,-236.9,-0.41,7.9389,0.42,-3.25,0.24
2018-05-30,1200,9,19.8,79,1.3,405,16.0,0.45,0.0,0.0,1.0,0,1,2,1,5,144.0,0.25,19.18785,0.75,4.8,0.45
2018-03-21,223,1,1.5,40,2.8,2000,-10.6,0.0,0.0,0.0,1.0,0,1,2,0,3,-10.6,-0.02,5.79,0.35,-0.12,0.32
2018-04-10,123,5,7.1,53,0.8,1392,-1.8,0.0,0.0,0.0,1.0,0,1,1,0,4,-9.0,-0.02,9.0129,0.45,-0.18,0.32
2018-04-30,1168,15,24.1,48,2.7,419,12.3,2.47,0.0,0.0,1.0,0,1,0,0,4,184.5,0.32,21.3544,0.82,6.83,0.5
2018-03-26,835,20,12.9,42,2.8,1047,0.2,0.0,0.0,0.0,1.0,0,1,0,0,3,4.0,0.01,13.4104,0.58,0.13,0.33
2018-03-01,458,15,1.6,35,4.5,1567,-12.2,2.54,0.0,0.0,1.0,0,1,3,0,3,-183.0,-0.31,6.21175,0.37,-1.93,0.27
2018-03-14,878,14,21.1,42,4.3,2000,7.6,2.49,0.0,0.0,1.0,0,1,2,0,3,106.4,0.18,18.9946,0.75,3.42,0.41
2018-03-15,39,8,14.1,97,1.1,342,13.6,0.0,0.0,0.0,1.0,0,1,3,1,3,108.8,0.19,14.1066,0.6,2.68,0.39
2018-03-04,7,21,10.6,89,2.1,606,8.8,0.0,2.0,0.0,1.0,0,1,6,0,3,184.8,0.32,10.83595,0.5,3.47,0.41
2018-05-28,1497,16,28.1,43,3.4,845,14.3,2.32,0.0,0.0,1.0,0,1,0,0,5,228.8,0.39,23.8364,0.89,9.3,0.56
2018-05-16,398,21,21.8,97,1.3,160,21.2,0.0,0.5,0.0,1.0,0,1,2,0,5,445.2,0.77,21.67955,0.83,16.69,0.75
2018-03-06,361,23,3.5,44,0.9,1905,-7.6,0.0,0.0,0.0,1.0,0,1,1,0,3,-174.79999999999998,-0.3,6.888000000000001,0.39,-2.07,0.27
2018-04-25,1192,12,19.4,20,1.1,1663,-4.1,3.08,0.0,0.0,1.0,0,1,2,0,4,-49.2,-0.08,17.244,0.69,-1.38,0.29
2018-03-03,229,1,0.6,36,0.4,1933,-12.7,0.0,0.0,0.0,1.0,0,1,5,0,3,-12.7,-0.02,5.4928,0.34,-0.11,0.32
2018-04-09,506,10,5.2,73,1.0,668,0.7,2.08,0.0,0.0,1.0,0,1,0,0,4,7.0,0.01,6.58105,0.38,0.07,0.32
2018-05-18,400,8,16.4,98,0.3,514,16.0,0.11,0.0,0.0,1.0,0,1,4,1,5,128.0,0.22,16.379099999999998,0.67,3.6,0.42
2018-04-06,50,1,7.2,95,0.2,683,6.4,0.0,0.5,0.0,1.0,0,1,4,0,4,6.4,0.01,7.40075,0.4,0.07,0.32
2018-03-25,1031,16,16.5,39,3.1,366,2.4,1.91,0.0,0.0,1.0,0,1,6,0,3,38.4,0.07,15.829,0.65,1.11,0.35
2018-05-31,1134,12,23.7,44,1.3,1624,10.7,3.2,0.0,0.0,1.0,0,1,3,0,5,128.39999999999998,0.22,20.8664,0.8,4.59,0.44
2018-05-03,251,2,7.3,86,1.7,2000,5.1,0.0,0.0,0.0,1.0,0,1,3,0,5,10.2,0.02,7.8544,0.41,0.16,0.33
2018-05-15,1951,17,28.5,43,1.7,1404,14.6,1.06,0.0,0.0,1.0,0,1,1,1,5,248.2,0.43,24.111,0.9,10.37,0.59
2018-03-21,240,0,1.6,39,2.3,2000,-10.8,0.0,0.0,0.0,1.0,0,1,2,0,3,-0.0,-0.0,5.927950000000001,0.36,-0.0,0.32
2018-05-16,52,5,22.3,87,0.6,399,20.0,0.0,0.0,0.0,1.0,0,1,2,0,5,100.0,0.17,21.7423,0.83,3.7,0.42
2018-04-09,91,5,0.7,96,1.0,206,0.1,0.0,0.0,0.0,1.0,0,1,0,0,4,0.5,0.0,1.0036000000000005,0.21,0.0,0.32
2018-05-01,1002,10,22.2,61,1.2,531,14.3,1.72,0.0,0.0,1.0,0,1,1,0,5,143.0,0.25,20.54835,0.79,5.14,0.45
2018-04-23,82,21,9.4,94,2.1,869,8.4,0.0,1.5,0.0,1.0,0,1,0,0,4,176.4,0.3,9.5683,0.47,2.87,0.4
2018-04-19,919,12,17.8,21,2.7,1335,-4.8,2.79,0.0,0.0,1.0,0,1,3,0,4,-57.6,-0.1,16.36615,0.67,-1.64,0.28
2018-05-20,1846,20,19.0,26,1.5,2000,-0.9,0.02,0.0,0.0,1.0,0,1,6,0,5,-18.0,-0.03,17.1685,0.69,-0.52,0.31
2018-03-25,424,22,8.8,79,2.0,203,5.3,0.0,0.0,0.0,1.0,0,1,6,0,3,116.6,0.2,9.45835,0.46,1.89,0.37
2018-04-22,424,11,17.4,54,0.9,1840,7.9,0.51,0.0,0.0,1.0,0,1,6,0,4,86.9,0.15,16.6663,0.68,2.5,0.39
2018-03-16,455,23,4.2,47,1.3,2000,-6.1,0.0,0.0,0.0,1.0,0,1,4,0,3,-140.29999999999998,-0.24,7.202450000000001,0.4,-1.73,0.28
2018-04-04,172,6,11.7,95,0.7,2000,10.9,0.0,2.0,0.0,1.0,0,1,2,0,4,65.4,0.11,11.777,0.53,1.3,0.36
2018-03-17,414,0,3.7,48,1.6,2000,-6.3,0.0,0.0,0.0,1.0,0,1,5,0,3,-0.0,-0.0,6.7888,0.38,-0.0,0.32
2018-03-24,403,0,4.7,46,1.7,746,-5.9,0.0,0.0,0.0,1.0,0,1,5,0,3,-0.0,-0.0,7.610600000000001,0.41,-0.0,0.32
2018-03-07,232,6,2.4,65,1.8,1989,-3.5,0.0,0.0,0.0,1.0,0,1,2,0,3,-21.0,-0.04,4.72925,0.32,-0.19,0.32
2018-03-11,45,5,3.9,85,1.6,264,1.6,0.0,0.0,0.0,1.0,0,1,6,0,3,8.0,0.01,4.7745,0.32,0.05,0.32
2018-05-26,1886,17,27.9,34,3.8,1259,10.5,1.73,0.0,0.0,1.0,0,1,5,1,5,178.5,0.31,23.0358,0.87,7.14,0.51
2018-04-19,1165,21,14.2,44,2.4,1290,2.1,0.0,0.0,0.0,1.0,0,1,3,0,4,44.1,0.08,14.2924,0.61,1.14,0.35
2018-04-07,108,6,1.7,58,3.8,1189,-5.6,0.0,0.0,0.0,1.0,0,1,5,0,4,-33.599999999999994,-0.06,4.6568000000000005,0.32,-0.28,0.32
2018-05-24,1174,15,23.5,36,3.2,1786,7.5,2.91,0.0,0.0,1.0,0,1,3,0,5,112.5,0.19,20.332,0.79,3.86,0.42
2018-05-25,1106,13,25.6,26,2.7,1747,4.6,3.36,0.0,0.0,1.0,0,1,4,0,5,59.8,0.1,21.0823,0.81,2.11,0.38
2018-04-25,1066,9,11.7,32,0.8,1862,-4.4,1.6,0.0,0.0,1.0,0,1,2,1,4,-39.6,-0.07,12.7472,0.56,-0.89,0.3
2018-03-07,1032,8,2.6,63,1.6,1857,-3.7,0.14,0.0,0.0,1.0,0,1,2,1,3,-29.6,-0.05,5.02165,0.33,-0.25,0.32
2018-04-25,117,4,6.4,66,0.5,2000,0.4,0.0,0.0,0.0,1.0,0,1,2,0,4,1.6,0.0,7.9147,0.42,0.0,0.32
2018-03-20,543,20,2.7,45,3.3,2000,-8.0,0.0,0.0,0.0,1.0,0,1,1,0,3,-160.0,-0.27,6.269500000000001,0.37,-1.69,0.28
2018-04-11,0,14,16.4,28,3.4,1804,-2.1,3.16,0.0,0.0,1.0,0,0,2,0,4,-29.4,-0.05,15.6476,0.65,-0.78,0.3
2018-03-04,492,17,11.8,82,1.7,990,8.8,0.4,0.0,0.0,1.0,0,1,6,1,3,149.60000000000002,0.26,12.0673,0.54,3.14,0.4
2018-04-27,1499,20,16.9,41,3.1,1060,3.5,0.0,0.0,0.0,1.0,0,1,4,0,4,70.0,0.12,16.121199999999998,0.66,1.93,0.37
2018-05-08,287,2,15.5,65,1.3,1953,8.9,0.0,0.0,0.0,1.0,0,1,1,0,5,17.8,0.03,15.3075,0.64,0.46,0.33
2018-05-08,2142,18,20.7,40,1.4,2000,6.6,1.06,0.0,0.0,1.0,0,1,1,1,5,118.8,0.2,18.654,0.74,3.73,0.42
2018-03-22,752,16,10.3,34,3.8,1850,-4.9,1.93,0.0,0.0,1.0,0,1,3,0,3,-78.4,-0.13,11.8246,0.53,-1.54,0.28
2018-04-30,1094,12,22.2,50,2.0,564,11.2,2.65,0.0,0.0,1.0,0,1,0,0,4,134.39999999999998,0.23,20.0825,0.78,4.62,0.44
2018-04-26,1933,8,11.7,62,0.6,956,4.6,0.62,0.0,0.0,1.0,0,1,3,1,4,36.8,0.06,12.2852,0.55,0.74,0.34
2018-03-23,690,12,9.3,37,2.3,940,-4.6,2.72,0.0,0.0,1.0,0,1,4,0,3,-55.2,-0.09,11.1018,0.51,-1.0,0.3
2018-05-01,782,0,18.3,78,0.8,349,14.3,0.0,0.0,0.0,1.0,0,1,1,0,5,0.0,0.0,17.8402,0.71,0.0,0.32
2018-05-11,154,4,11.9,85,0.7,315,9.4,0.0,0.0,0.0,1.0,0,1,4,0,5,37.6,0.06,12.1145,0.54,0.73,0.34
2018-03-28,741,7,9.6,82,1.1,284,6.6,0.04,0.0,0.0,1.0,0,1,2,1,3,46.2,0.08,10.0851,0.48,0.81,0.34
2018-05-10,0,0,14.5,63,0.9,2000,7.5,0.0,0.0,0.0,1.0,0,0,3,0,5,0.0,0.0,14.5,0.61,0.0,0.32
2018-03-22,446,10,4.9,56,1.9,1480,-3.1,1.76,0.0,0.0,1.0,0,1,3,0,3,-31.0,-0.05,7.2232,0.4,-0.36,0.31
2018-05-31,1900,22,21.1,59,2.1,1874,12.7,0.0,0.0,0.0,1.0,0,1,3,0,5,279.4,0.48,19.6117,0.77,9.41,0.56
2018-04-10,981,7,7.2,50,1.1,1454,-2.5,0.1,0.0,0.0,1.0,0,1,1,1,4,-17.5,-0.03,9.2075,0.46,-0.28,0.32
2018-04-28,2043,17,20.1,29,3.3,1840,1.4,1.78,0.0,0.0,1.0,0,1,5,1,4,23.8,0.04,17.9132,0.71,0.72,0.34
2018-05-13,1714,20,15.6,81,2.3,827,12.3,0.02,0.0,0.0,1.0,0,1,6,0,5,246.0,0.42,15.48505,0.64,6.5,0.49
2018-05-09,928,9,14.4,46,1.2,1899,2.9,1.77,0.0,0.0,1.0,0,1,2,1,5,26.1,0.04,14.4297,0.61,0.58,0.34
2018-03-16,710,21,5.8,43,1.8,2000,-5.8,0.0,0.0,0.0,1.0,0,1,4,0,3,-121.8,-0.21,8.52745,0.43,-1.79,0.28
2018-03-11,596,19,7.8,28,1.9,1982,-9.6,0.04,0.0,0.0,1.0,0,1,6,1,3,-182.4,-0.31,10.4532,0.49,-3.24,0.24
2018-05-03,1663,19,13.3,49,3.6,1919,2.7,0.45,0.0,0.0,1.0,0,1,3,1,5,51.3,0.09,13.6366,0.59,1.23,0.35
2018-03-13,309,0,6.4,62,0.7,506,-0.3,0.0,0.0,0.0,1.0,0,1,1,0,3,-0.0,-0.0,8.0929,0.42,-0.0,0.32
2018-04-24,1118,16,15.5,52,1.7,2000,5.6,0.7,0.0,0.0,1.0,0,1,1,0,4,89.6,0.15,15.236,0.64,2.29,0.38
2018-03-24,947,16,12.3,61,3.4,359,4.9,1.82,0.0,0.0,1.0,0,1,5,0,3,78.4,0.13,12.7719,0.56,1.66,0.37
2018-05-12,43,7,13.3,81,1.5,525,10.1,0.04,0.1,0.0,1.0,0,1,5,1,5,70.7,0.12,13.4254,0.58,1.61,0.36
2018-05-08,194,3,15.6,63,1.7,2000,8.5,0.0,0.0,0.0,1.0,0,1,1,0,5,25.5,0.04,15.37615,0.64,0.62,0.34
2018-04-24,1502,8,10.5,79,1.3,2000,7.0,0.29,0.0,0.0,1.0,0,1,1,1,4,56.0,0.1,10.962,0.51,1.1,0.35
2018-05-15,944,11,24.8,36,1.8,973,8.7,2.7,0.0,0.0,1.0,0,1,1,0,5,95.7,0.16,21.1744,0.81,3.39,0.41
2018-04-06,756,12,6.7,71,4.6,543,1.8,1.05,0.0,0.0,1.0,0,1,4,0,4,21.6,0.04,7.944100000000001,0.42,0.32,0.33
2018-03-15,27,10,14.2,98,1.2,299,13.8,0.14,0.0,0.0,1.0,0,1,3,0,3,138.0,0.24,14.2033,0.6,3.41,0.41
2018-04-18,375,1,8.9,45,2.1,1456,-2.4,0.0,0.0,0.0,1.0,0,1,2,0,4,-2.4,-0.0,10.594,0.5,-0.0,0.32
2018-04-16,1049,7,5.0,67,1.0,1774,-0.6,0.18,0.0,0.0,1.0,0,1,0,1,4,-4.2,-0.01,6.72425,0.38,-0.07,0.32
2018-03-29,781,7,12.8,82,0.6,370,9.7,0.01,0.0,0.0,1.0,0,1,3,1,3,67.89999999999999,0.12,12.9683,0.57,1.56,0.36
2018-05-13,397,8,14.1,98,1.3,834,13.7,0.26,0.0,0.0,1.0,0,1,6,1,5,109.6,0.19,14.1044,0.6,2.68,0.39
2018-04-15,102,6,5.6,85,1.2,769,3.2,0.0,0.0,0.0,1.0,0,1,6,0,4,19.200000000000003,0.03,6.33425,0.37,0.19,0.33
2018-04-26,1796,17,20.7,30,3.3,1482,2.4,1.48,0.0,0.0,1.0,0,1,3,1,4,40.8,0.07,18.313,0.73,1.28,0.36
2018-05-31,470,2,15.2,84,0.7,485,12.5,0.0,0.0,0.0,1.0,0,1,3,0,5,25.0,0.04,15.1384,0.63,0.61,0.34
2018-03-12,662,7,3.0,53,0.5,1094,-5.6,0.0,0.0,0.0,1.0,0,1,0,1,3,-39.2,-0.07,5.97275,0.36,-0.42,0.31
