Date,Count,Hour,Temp,Humidity,WindSpeed,Visibility,DewPointTemp,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
10/07/2018,0.96375,22,25.0,86,0.5,796,22.4,0.0,0.0,0.0,summer,No Holiday,Yes
10/07/2018,0.21625,23,24.9,87,0.5,658,22.5,0.0,0.0,0.0,summer,No Holiday,Yes
11/07/2018,0.05,0,24.6,96,0.7,308,23.9,0.0,0.5,0.0,summer,No Holiday,Yes
11/07/2018,0.05,1,24.6,96,0.5,443,23.9,0.0,0.5,0.0,summer,No Holiday,Yes
11/07/2018,0.045,2,24.5,96,0.5,476,23.8,0.0,0.0,0.0,summer,No Holiday,Yes
11/07/2018,-0.05375,3,24.5,97,0.8,263,23.9,0.0,0.5,0.0,summer,No Holiday,Yes
11/07/2018,-0.16125,4,24.5,97,1.0,317,23.9,0.0,0.0,0.0,summer,No Holiday,Yes
11/07/2018,-0.155,5,24.5,97,0.5,229,23.9,0.0,0.5,0.0,summer,No Holiday,Yes
11/07/2018,-0.01625,6,24.5,97,0.1,290,23.9,0.0,0.5,0.0,summer,No Holiday,Yes
11/07/2018,0.12875,7,24.6,97,0.3,180,24.0,0.07,0.5,0.0,summer,No Holiday,Yes
11/07/2018,0.78375,8,25.1,97,0.8,490,24.5,0.26,0.0,0.0,summer,No Holiday,Yes
11/07/2018,0.5425,9,25.6,96,0.6,450,24.9,0.41,0.0,0.0,summer,No Holiday,Yes
11/07/2018,0.47625,10,26.3,91,0.6,749,24.7,0.63,0.5,0.0,summer,No Holiday,Yes
11/07/2018,0.74,11,27.2,82,0.9,1093,23.8,0.93,0.0,0.0,summer,No Holiday,Yes
11/07/2018,0.955,12,28.1,73,2.1,1326,22.7,0.87,0.0,0.0,summer,No Holiday,Yes
11/07/2018,0.98875,13,28.7,69,2.6,1546,22.4,1.02,0.0,0.0,summer,No Holiday,Yes
11/07/2018,1.065,14,29.2,67,2.8,1725,22.4,1.13,0.0,0.0,summer,No Holiday,Yes
11/07/2018,1.1325,15,29.4,68,2.3,1525,22.8,1.29,0.0,0.0,summer,No Holiday,Yes
11/07/2018,1.43,16,28.7,70,3.2,1586,22.6,0.73,0.0,0.0,summer,No Holiday,Yes
11/07/2018,2.15375,17,28.7,71,2.9,1666,22.9,0.71,0.0,0.0,summer,No Holiday,Yes
11/07/2018,2.66,19,28.2,72,1.6,1745,22.6,0.13,0.0,0.0,summer,No Holiday,Yes
11/07/2018,2.31,20,27.7,76,1.8,1727,23.0,0.04,0.0,0.0,summer,No Holiday,Yes
11/07/2018,2.17,21,27.3,78,1.2,1606,23.1,0.0,0.0,0.0,summer,No Holiday,Yes
11/07/2018,2.0875,22,27.1,79,1.2,1578,23.1,0.0,0.0,0.0,summer,No Holiday,Yes
11/07/2018,1.3725,23,26.9,79,0.1,1541,22.9,0.0,0.0,0.0,summer,No Holiday,Yes
12/07/2018,0.9225,0,26.7,79,0.9,1590,22.7,0.0,0.0,0.0,summer,No Holiday,Yes
12/07/2018,0.73375,1,26.6,80,0.0,1485,22.8,0.0,0.0,0.0,summer,No Holiday,Yes
12/07/2018,0.39625,2,26.3,84,0.3,1361,23.3,0.0,0.0,0.0,summer,No Holiday,Yes
12/07/2018,0.1525,3,26.2,83,0.3,1294,23.0,0.0,0.0,0.0,summer,No Holiday,Yes
12/07/2018,-0.05125,4,26.1,85,0.6,1081,23.3,0.0,0.0,0.0,summer,No Holiday,Yes
12/07/2018,0.03875,5,25.9,91,0.4,872,24.3,0.0,0.5,0.0,summer,No Holiday,Yes
12/07/2018,0.49125,6,25.6,93,1.1,852,24.3,0.01,0.0,0.0,summer,No Holiday,Yes
12/07/2018,1.34875,7,25.9,87,1.7,834,23.5,0.26,0.0,0.0,summer,No Holiday,Yes
12/07/2018,2.01375,8,26.3,84,2.1,973,23.3,0.48,0.0,0.0,summer,No Holiday,Yes
12/07/2018,0.9775,9,26.5,82,2.7,815,23.1,0.57,0.0,0.0,summer,No Holiday,Yes
12/07/2018,0.6825,10,26.7,88,1.6,802,24.5,0.89,0.5,0.0,summer,No Holiday,Yes
12/07/2018,0.75625,11,27.4,78,2.3,1164,23.2,1.11,0.0,0.0,summer,No Holiday,Yes
12/07/2018,0.98875,12,27.4,80,2.7,1083,23.6,0.97,0.0,0.0,summer,No Holiday,Yes
12/07/2018,0.94875,13,27.7,76,2.6,1258,23.0,1.0,0.0,0.0,summer,No Holiday,Yes
12/07/2018,0.97,14,27.8,76,3.1,1517,23.1,1.0,0.0,0.0,summer,No Holiday,Yes
12/07/2018,1.20375,15,28.0,76,2.3,1437,23.3,1.0,0.0,0.0,summer,No Holiday,Yes
12/07/2018,1.37,16,28.1,74,2.8,1559,23.0,1.06,0.0,0.0,summer,No Holiday,Yes
12/07/2018,2.14375,17,27.9,75,2.5,1643,23.0,0.75,0.0,0.0,summer,No Holiday,Yes
12/07/2018,2.64125,19,27.4,78,1.1,1899,23.2,0.27,0.0,0.0,summer,No Holiday,Yes
12/07/2018,2.5175,20,26.9,80,1.5,1806,23.1,0.09,0.0,0.0,summer,No Holiday,Yes
12/07/2018,2.39375,21,26.3,81,0.8,1910,22.7,0.0,0.0,0.0,summer,No Holiday,Yes
12/07/2018,2.18125,22,25.9,83,0.6,1827,22.7,0.0,0.0,0.0,summer,No Holiday,Yes
12/07/2018,1.44375,23,25.5,84,0.8,1906,22.5,0.0,0.0,0.0,summer,No Holiday,Yes
13/07/2018,1.0075,0,25.1,87,0.4,1800,22.7,0.0,0.0,0.0,summer,No Holiday,Yes
13/07/2018,0.7,1,24.8,89,0.9,1555,22.8,0.0,0.0,0.0,summer,No Holiday,Yes
13/07/2018,0.5,2,24.9,86,1.3,1469,22.3,0.0,0.0,0.0,summer,No Holiday,Yes
13/07/2018,0.22125,3,24.9,86,2.0,1079,22.3,0.0,0.0,0.0,summer,No Holiday,Yes
13/07/2018,0.05125,4,24.8,86,2.1,1103,22.2,0.0,0.0,0.0,summer,No Holiday,Yes
13/07/2018,0.12625,5,24.8,84,1.4,1303,21.9,0.0,0.0,0.0,summer,No Holiday,Yes
13/07/2018,0.58125,6,24.8,84,1.1,1426,21.9,0.0,0.0,0.0,summer,No Holiday,Yes
13/07/2018,1.40125,7,25.0,83,1.0,1350,21.9,0.13,0.0,0.0,summer,No Holiday,Yes
13/07/2018,2.3925,8,25.5,80,1.8,1402,21.7,0.37,0.0,0.0,summer,No Holiday,Yes
13/07/2018,1.3,9,26.6,73,2.2,1147,21.3,1.01,0.0,0.0,summer,No Holiday,Yes
13/07/2018,0.795,10,27.4,70,2.4,1335,21.4,1.28,0.0,0.0,summer,No Holiday,Yes
13/07/2018,0.85875,11,27.5,70,2.4,1719,21.5,1.07,0.0,0.0,summer,No Holiday,Yes
13/07/2018,1.01625,12,28.3,68,1.9,1546,21.8,1.35,0.0,0.0,summer,No Holiday,Yes
13/07/2018,1.0575,13,28.9,68,2.8,1934,22.3,1.55,0.0,0.0,summer,No Holiday,Yes
13/07/2018,0.99875,14,29.5,62,2.7,1941,21.4,1.79,0.0,0.0,summer,No Holiday,Yes
13/07/2018,1.1175,15,30.2,62,2.4,1806,22.1,1.91,0.0,0.0,summer,No Holiday,Yes
13/07/2018,1.36375,16,30.0,67,2.0,1698,23.1,1.46,0.0,0.0,summer,No Holiday,Yes
13/07/2018,1.9775,17,30.1,65,1.8,1923,22.7,1.36,0.0,0.0,summer,No Holiday,Yes
13/07/2018,2.65,19,29.8,68,2.6,1749,23.2,0.81,0.0,0.0,summer,No Holiday,Yes
13/07/2018,2.33625,20,28.2,76,2.2,1888,23.5,0.08,0.0,0.0,summer,No Holiday,Yes
13/07/2018,2.155,21,27.2,80,2.3,1870,23.4,0.0,0.0,0.0,summer,No Holiday,Yes
13/07/2018,2.09875,22,26.7,82,1.3,1725,23.3,0.0,0.0,0.0,summer,No Holiday,Yes
13/07/2018,1.54875,23,26.2,84,1.0,1646,23.2,0.0,0.0,0.0,summer,No Holiday,Yes
14/07/2018,1.21125,0,25.7,85,0.4,1519,22.9,0.0,0.0,0.0,summer,No Holiday,Yes
14/07/2018,1.0775,1,25.4,85,1.4,1663,22.6,0.0,0.0,0.0,summer,No Holiday,Yes
14/07/2018,0.72875,2,25.3,85,1.7,1594,22.5,0.0,0.0,0.0,summer,No Holiday,Yes
14/07/2018,0.43125,3,25.2,83,1.1,1835,22.0,0.0,0.0,0.0,summer,No Holiday,Yes
14/07/2018,0.13375,4,25.1,82,1.5,1336,21.8,0.0,0.0,0.0,summer,No Holiday,Yes
14/07/2018,0.0825,5,24.8,86,1.6,1170,22.2,0.0,0.0,0.0,summer,No Holiday,Yes
14/07/2018,0.195,6,24.6,86,0.4,1119,22.0,0.02,0.0,0.0,summer,No Holiday,Yes
14/07/2018,0.42125,7,24.9,81,0.3,1289,21.4,0.24,0.0,0.0,summer,No Holiday,Yes
14/07/2018,0.73375,8,26.1,74,0.7,1254,21.0,0.87,0.0,0.0,summer,No Holiday,Yes
14/07/2018,0.88625,9,27.0,70,1.1,1393,21.0,1.15,0.0,0.0,summer,No Holiday,Yes
14/07/2018,0.8875,10,27.8,68,2.1,1490,21.3,1.29,0.0,0.0,summer,No Holiday,Yes
14/07/2018,0.93125,11,29.0,65,2.0,1642,21.7,2.22,0.0,0.0,summer,No Holiday,Yes
14/07/2018,1.04875,12,30.2,58,2.3,1359,21.0,2.64,0.0,0.0,summer,No Holiday,Yes
14/07/2018,1.0975,13,30.7,59,2.3,1534,21.7,2.67,0.0,0.0,summer,No Holiday,Yes
14/07/2018,1.0475,14,30.7,59,2.9,1612,21.7,2.05,0.0,0.0,summer,No Holiday,Yes
14/07/2018,1.0725,15,31.1,59,2.3,1929,22.1,2.34,0.0,0.0,summer,No Holiday,Yes
14/07/2018,1.22125,16,31.7,55,2.3,1895,21.5,2.16,0.0,0.0,summer,No Holiday,Yes
14/07/2018,1.54125,17,31.5,53,3.7,1974,20.7,2.02,0.0,0.0,summer,No Holiday,Yes
14/07/2018,1.78,18,31.1,55,2.2,1897,20.9,1.05,0.0,0.0,summer,No Holiday,Yes
14/07/2018,1.99625,19,30.4,59,2.4,1972,21.4,0.69,0.0,0.0,summer,No Holiday,Yes
14/07/2018,2.27875,20,29.2,63,1.7,1988,21.4,0.1,0.0,0.0,summer,No Holiday,Yes
14/07/2018,2.26375,21,28.2,64,2.8,2000,20.7,0.0,0.0,0.0,summer,No Holiday,Yes
14/07/2018,1.8525,22,27.6,70,2.7,1994,21.6,0.0,0.0,0.0,summer,No Holiday,Yes
14/07/2018,1.3475,23,26.6,80,2.0,1527,22.8,0.0,0.0,0.0,summer,No Holiday,Yes
15/07/2018,1.17875,0,26.0,82,1.9,1674,22.6,0.0,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.835,1,25.5,83,2.3,1576,22.3,0.0,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.54,2,25.1,85,1.1,1379,22.3,0.0,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.30375,3,24.8,86,0.2,1354,22.2,0.0,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.0975,4,24.6,86,0.1,1358,22.0,0.0,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.02875,5,24.5,85,0.7,1345,21.8,0.0,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.115,6,24.8,83,0.2,1534,21.7,0.02,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.2525,7,25.2,80,0.2,1551,21.4,0.18,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.51625,8,26.2,75,0.9,1560,21.4,0.77,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.64375,9,27.0,71,1.0,1518,21.2,0.97,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.62625,10,28.5,66,1.7,1319,21.5,1.83,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.64,11,28.7,64,1.3,1332,21.2,1.53,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.75375,12,30.1,58,1.6,1491,20.9,2.15,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.7625,13,31.4,53,3.2,1695,20.6,3.28,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.7775,14,32.4,50,2.0,1735,20.6,3.13,0.0,0.0,summer,No Holiday,Yes
15/07/2018,0.9325,15,32.9,49,2.6,1631,20.7,2.81,0.0,0.0,summer,No Holiday,Yes
15/07/2018,1.15625,16,32.8,52,3.0,1803,21.6,2.28,0.0,0.0,summer,No Holiday,Yes
15/07/2018,1.30875,17,32.7,52,3.0,1872,21.5,1.96,0.0,0.0,summer,No Holiday,Yes
15/07/2018,1.5825,18,32.2,55,2.4,1769,22.0,1.28,0.0,0.0,summer,No Holiday,Yes
15/07/2018,2.05875,19,31.2,62,2.1,1852,23.0,0.63,0.0,0.0,summer,No Holiday,Yes
15/07/2018,2.3225,20,29.2,72,2.1,1932,23.6,0.09,0.0,0.0,summer,No Holiday,Yes
15/07/2018,2.155,21,28.1,74,3.1,1840,23.0,0.0,0.0,0.0,summer,No Holiday,Yes
15/07/2018,1.75875,22,27.5,77,0.9,1778,23.0,0.0,0.0,0.0,summer,No Holiday,Yes
15/07/2018,1.14125,23,27.0,78,1.6,1609,22.8,0.0,0.0,0.0,summer,No Holiday,Yes
16/07/2018,0.665,0,26.5,81,0.9,1650,22.9,0.0,0.0,0.0,summer,No Holiday,Yes
16/07/2018,0.3725,1,25.9,83,1.3,1520,22.7,0.0,0.0,0.0,summer,No Holiday,Yes
16/07/2018,0.33625,2,25.4,84,0.6,1340,22.4,0.0,0.0,0.0,summer,No Holiday,Yes
16/07/2018,0.095,3,25.1,85,0.7,1507,22.3,0.0,0.0,0.0,summer,No Holiday,Yes
16/07/2018,0.01375,4,24.6,84,0.7,1373,21.7,0.0,0.0,0.0,summer,No Holiday,Yes
16/07/2018,0.155,5,24.3,85,1.0,1496,21.6,0.0,0.0,0.0,summer,No Holiday,Yes
16/07/2018,0.62875,6,24.0,85,0.9,1569,21.3,0.02,0.0,0.0,summer,No Holiday,Yes
16/07/2018,1.43,7,24.5,73,0.9,1901,19.3,0.36,0.0,0.0,summer,No Holiday,Yes
16/07/2018,2.16875,8,26.4,69,0.5,1559,20.2,1.09,0.0,0.0,summer,No Holiday,Yes
16/07/2018,1.0175,9,28.0,64,1.0,1682,20.5,1.35,0.0,0.0,summer,No Holiday,Yes
16/07/2018,0.5975,10,29.8,54,1.8,1737,19.4,2.34,0.0,0.0,summer,No Holiday,Yes
16/07/2018,0.61,11,31.5,51,2.1,1498,20.1,2.83,0.0,0.0,summer,No Holiday,Yes
16/07/2018,0.64875,12,32.4,49,2.0,1844,20.3,3.09,0.0,0.0,summer,No Holiday,Yes
16/07/2018,0.65875,13,33.0,51,2.5,1100,21.5,3.09,0.0,0.0,summer,No Holiday,Yes
16/07/2018,0.61375,14,33.7,45,2.5,1843,20.1,3.23,0.0,0.0,summer,No Holiday,Yes
16/07/2018,0.68125,15,33.4,44,3.1,1928,19.4,2.95,0.0,0.0,summer,No Holiday,Yes
16/07/2018,0.7725,16,33.3,46,3.1,1914,20.1,2.51,0.0,0.0,summer,No Holiday,Yes
16/07/2018,1.53125,17,33.0,46,3.1,1926,19.8,1.89,0.0,0.0,summer,No Holiday,Yes
16/07/2018,2.71,19,31.2,52,2.4,1990,20.1,0.57,0.0,0.0,summer,No Holiday,Yes
16/07/2018,2.7025,20,29.3,58,2.4,2000,20.1,0.09,0.0,0.0,summer,No Holiday,Yes
16/07/2018,2.55125,21,28.0,64,1.5,2000,20.5,0.0,0.0,0.0,summer,No Holiday,Yes
16/07/2018,2.1675,22,27.2,69,1.7,2000,21.0,0.0,0.0,0.0,summer,No Holiday,Yes
16/07/2018,1.35625,23,26.6,75,1.5,1996,21.7,0.0,0.0,0.0,summer,No Holiday,Yes
17/07/2018,1.00375,0,26.4,76,1.2,2000,21.8,0.0,0.0,0.0,summer,No Holiday,Yes
17/07/2018,0.615,1,25.8,78,0.4,2000,21.6,0.0,0.0,0.0,summer,No Holiday,Yes
17/07/2018,0.37125,2,25.3,78,1.0,2000,21.1,0.0,0.0,0.0,summer,No Holiday,Yes
17/07/2018,0.215,3,24.8,80,1.0,1988,21.1,0.0,0.0,0.0,summer,No Holiday,Yes
17/07/2018,0.0275,4,24.4,80,1.0,1112,20.7,0.0,0.0,0.0,summer,No Holiday,Yes
17/07/2018,0.215,5,24.1,81,0.9,1646,20.6,0.0,0.0,0.0,summer,No Holiday,Yes
17/07/2018,0.64125,6,24.0,81,0.9,1271,20.5,0.02,0.0,0.0,summer,No Holiday,Yes
17/07/2018,1.445,7,24.4,75,1.0,841,19.6,0.35,0.0,0.0,summer,No Holiday,Yes
17/07/2018,2.19375,8,25.8,69,0.8,969,19.6,1.06,0.0,0.0,summer,No Holiday,Yes
17/07/2018,1.03875,9,27.5,60,2.2,1252,19.0,1.59,0.0,0.0,summer,No Holiday,Yes
17/07/2018,0.64875,10,29.2,55,1.6,1404,19.2,2.36,0.0,0.0,summer,No Holiday,Yes
17/07/2018,0.74625,11,30.4,53,1.8,1359,19.7,2.74,0.0,0.0,summer,No Holiday,Yes
17/07/2018,0.75375,12,30.8,57,2.3,940,21.2,2.52,0.0,0.0,summer,No Holiday,Yes
17/07/2018,0.70375,13,31.1,53,3.2,1162,20.3,2.63,0.0,0.0,summer,No Holiday,Yes
17/07/2018,0.7325,14,31.8,49,3.5,1429,19.7,2.93,0.0,0.0,summer,No Holiday,Yes
17/07/2018,0.8475,15,31.9,51,3.3,1465,20.4,3.01,0.0,0.0,summer,No Holiday,Yes
17/07/2018,1.0775,16,32.0,51,2.4,1402,20.5,2.55,0.0,0.0,summer,No Holiday,Yes
17/07/2018,1.73875,17,31.8,52,2.4,1438,20.7,1.93,0.0,0.0,summer,No Holiday,Yes
17/07/2018,2.6575,19,30.6,57,1.4,1529,21.1,0.58,0.0,0.0,summer,No Holiday,Yes
17/07/2018,2.4675,20,28.9,64,1.7,1567,21.3,0.1,0.0,0.0,summer,No Holiday,Yes
17/07/2018,2.59125,21,27.9,69,1.9,1194,21.6,0.0,0.0,0.0,summer,No Holiday,Yes
17/07/2018,2.175,22,27.2,70,1.9,1110,21.2,0.0,0.0,0.0,summer,No Holiday,Yes
17/07/2018,1.425,23,26.6,76,1.6,936,22.0,0.0,0.0,0.0,summer,No Holiday,Yes
18/07/2018,1.0025,0,26.2,79,0.7,850,22.2,0.0,0.0,0.0,summer,No Holiday,Yes
18/07/2018,0.67625,1,25.7,80,0.2,805,21.9,0.0,0.0,0.0,summer,No Holiday,Yes
18/07/2018,0.4075,2,25.2,82,0.4,791,21.9,0.0,0.0,0.0,summer,No Holiday,Yes
18/07/2018,0.22625,3,24.7,84,0.7,694,21.8,0.0,0.0,0.0,summer,No Holiday,Yes
18/07/2018,0.0825,4,24.3,83,0.7,621,21.2,0.0,0.0,0.0,summer,No Holiday,Yes
18/07/2018,0.15875,5,23.9,83,0.4,780,20.8,0.0,0.0,0.0,summer,No Holiday,Yes
18/07/2018,0.61875,6,23.7,83,0.1,713,20.6,0.03,0.0,0.0,summer,No Holiday,Yes
18/07/2018,1.385,7,24.2,74,0.7,656,19.2,0.35,0.0,0.0,summer,No Holiday,Yes
18/07/2018,2.18,8,25.8,71,0.4,760,20.1,0.93,0.0,0.0,summer,No Holiday,Yes
18/07/2018,0.9775,9,27.2,59,0.4,948,18.4,1.18,0.0,0.0,summer,No Holiday,Yes
18/07/2018,0.6525,10,28.9,61,1.5,941,20.6,2.04,0.0,0.0,summer,No Holiday,Yes
18/07/2018,0.62625,11,30.2,53,2.2,1143,19.5,2.77,0.0,0.0,summer,No Holiday,Yes
18/07/2018,0.725,12,31.2,51,2.0,1101,19.8,2.96,0.0,0.0,summer,No Holiday,Yes
18/07/2018,0.7225,13,32.1,51,2.3,776,20.6,2.96,0.0,0.0,summer,No Holiday,Yes
18/07/2018,0.7025,14,32.7,49,1.5,765,20.5,2.62,0.0,0.0,summer,No Holiday,Yes
18/07/2018,0.72,15,32.9,46,2.5,1248,19.7,2.9,0.0,0.0,summer,No Holiday,Yes
18/07/2018,0.89,16,33.1,42,2.9,1712,18.4,2.52,0.0,0.0,summer,No Holiday,Yes
18/07/2018,1.745,17,32.6,46,2.8,1560,19.4,1.95,0.0,0.0,summer,No Holiday,Yes
18/07/2018,2.60125,19,30.6,54,2.8,1531,20.2,0.59,0.0,0.0,summer,No Holiday,Yes
18/07/2018,2.5025,20,28.8,66,1.9,1209,21.8,0.09,0.0,0.0,summer,No Holiday,Yes
18/07/2018,2.485,21,28.0,69,1.8,1140,21.7,0.0,0.0,0.0,summer,No Holiday,Yes
18/07/2018,2.225,22,27.2,73,1.5,1005,21.9,0.0,0.0,0.0,summer,No Holiday,Yes
18/07/2018,1.4425,23,26.4,76,0.6,959,21.8,0.0,0.0,0.0,summer,No Holiday,Yes
19/07/2018,1.085,0,25.9,76,1.3,984,21.3,0.0,0.0,0.0,summer,No Holiday,Yes
19/07/2018,0.78,1,25.4,79,0.8,924,21.4,0.0,0.0,0.0,summer,No Holiday,Yes
19/07/2018,0.48875,2,24.8,80,1.5,888,21.1,0.0,0.0,0.0,summer,No Holiday,Yes
19/07/2018,0.24125,3,24.4,85,0.6,678,21.7,0.0,0.0,0.0,summer,No Holiday,Yes
19/07/2018,0.03875,4,24.0,87,0.9,582,21.6,0.0,0.0,0.0,summer,No Holiday,Yes
19/07/2018,0.16125,5,23.6,88,0.2,604,21.4,0.0,0.0,0.0,summer,No Holiday,Yes
19/07/2018,0.59,6,23.3,83,0.2,875,20.2,0.02,0.0,0.0,summer,No Holiday,Yes
19/07/2018,1.39375,7,23.6,75,0.9,856,18.9,0.36,0.0,0.0,summer,No Holiday,Yes
19/07/2018,2.24125,8,25.5,65,0.9,833,18.4,1.1,0.0,0.0,summer,No Holiday,Yes
19/07/2018,0.98125,9,27.6,62,1.5,1043,19.6,1.76,0.0,0.0,summer,No Holiday,Yes
19/07/2018,0.61875,10,29.4,56,2.2,1153,19.7,2.38,0.0,0.0,summer,No Holiday,Yes
19/07/2018,0.60875,11,30.7,48,1.6,1705,18.4,2.92,0.0,0.0,summer,No Holiday,Yes
19/07/2018,0.785,12,31.7,42,2.6,1868,17.2,3.23,0.0,0.0,summer,No Holiday,Yes
19/07/2018,0.7475,13,32.6,47,2.7,1641,19.8,3.36,0.0,0.0,summer,No Holiday,Yes
19/07/2018,0.6525,14,33.1,47,2.5,1785,20.2,3.26,0.0,0.0,summer,No Holiday,Yes
19/07/2018,0.78375,15,33.7,41,2.5,1924,18.6,3.04,0.0,0.0,summer,No Holiday,Yes
19/07/2018,1.02125,16,33.7,43,2.7,1890,19.3,2.55,0.0,0.0,summer,No Holiday,Yes
19/07/2018,1.67,17,34.0,44,2.3,1891,20.0,1.95,0.0,0.0,summer,No Holiday,Yes
19/07/2018,2.55625,19,31.6,58,2.3,1556,22.3,0.56,0.0,0.0,summer,No Holiday,Yes
19/07/2018,2.3925,20,29.8,62,2.9,1931,21.7,0.08,0.0,0.0,summer,No Holiday,Yes
19/07/2018,2.4025,21,28.8,69,2.4,1619,22.5,0.0,0.0,0.0,summer,No Holiday,Yes
19/07/2018,2.0875,22,28.0,76,1.5,1542,23.3,0.0,0.0,0.0,summer,No Holiday,Yes
19/07/2018,1.3975,23,27.2,78,1.9,1601,23.0,0.0,0.0,0.0,summer,No Holiday,Yes
20/07/2018,1.05125,0,26.7,80,1.4,1465,22.9,0.0,0.0,0.0,summer,No Holiday,Yes
20/07/2018,0.71625,1,26.1,81,1.6,1409,22.5,0.0,0.0,0.0,summer,No Holiday,Yes
20/07/2018,0.44625,2,25.7,84,0.1,1293,22.7,0.0,0.0,0.0,summer,No Holiday,Yes
20/07/2018,0.285,3,25.4,84,0.9,1174,22.4,0.0,0.0,0.0,summer,No Holiday,Yes
20/07/2018,0.08375,4,25.1,83,0.0,1253,22.0,0.0,0.0,0.0,summer,No Holiday,Yes
20/07/2018,0.15875,5,24.9,83,0.3,1207,21.8,0.0,0.0,0.0,summer,No Holiday,Yes
20/07/2018,0.59,6,24.6,82,0.2,1157,21.3,0.02,0.0,0.0,summer,No Holiday,Yes
20/07/2018,1.31375,7,25.2,75,0.6,1056,20.4,0.34,0.0,0.0,summer,No Holiday,Yes
20/07/2018,2.12,8,26.6,70,1.3,1062,20.6,1.01,0.0,0.0,summer,No Holiday,Yes
20/07/2018,1.03625,9,28.4,65,1.2,806,21.1,1.69,0.0,0.0,summer,No Holiday,Yes
20/07/2018,0.55125,10,29.8,59,1.2,973,20.9,2.32,0.0,0.0,summer,No Holiday,Yes
20/07/2018,0.73875,11,31.6,54,1.3,990,21.1,2.84,0.0,0.0,summer,No Holiday,Yes
20/07/2018,0.7775,12,32.6,51,2.1,800,21.1,3.21,0.0,0.0,summer,No Holiday,Yes
20/07/2018,0.75625,13,32.4,54,2.4,708,21.8,2.5,0.0,0.0,summer,No Holiday,Yes
20/07/2018,0.67625,14,33.4,52,2.7,685,22.1,2.67,0.0,0.0,summer,No Holiday,Yes
20/07/2018,0.7425,15,34.1,45,2.4,1110,20.4,2.88,0.0,0.0,summer,No Holiday,Yes
20/07/2018,0.91,16,34.3,45,2.3,1466,20.6,2.47,0.0,0.0,summer,No Holiday,Yes
20/07/2018,1.585,17,34.3,44,2.1,1704,20.2,1.87,0.0,0.0,summer,No Holiday,Yes
20/07/2018,2.355,19,32.9,44,2.0,1985,19.0,0.59,0.0,0.0,summer,No Holiday,Yes
20/07/2018,2.11,20,30.9,51,2.2,2000,19.5,0.07,0.0,0.0,summer,No Holiday,Yes
20/07/2018,2.08625,21,29.8,59,1.4,2000,20.9,0.0,0.0,0.0,summer,No Holiday,Yes
20/07/2018,1.9775,22,28.8,65,1.3,1988,21.5,0.0,0.0,0.0,summer,No Holiday,Yes
20/07/2018,1.5325,23,28.2,70,1.3,1811,22.2,0.0,0.0,0.0,summer,No Holiday,Yes
21/07/2018,1.165,0,27.5,73,1.1,1834,22.2,0.0,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.93125,1,27.0,74,1.1,1833,21.9,0.0,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.605,2,26.4,72,0.2,1766,20.9,0.0,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.34625,3,26.1,74,0.1,1683,21.0,0.0,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.18375,4,25.6,77,1.2,1203,21.2,0.0,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.115,5,25.0,78,0.3,1474,20.8,0.0,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.22625,6,24.9,76,0.0,1473,20.3,0.02,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.36375,7,25.3,71,0.4,1226,19.6,0.34,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.65,8,27.4,63,0.9,1043,19.7,1.03,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.66125,9,29.6,57,0.9,977,20.1,1.71,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.62375,10,31.4,51,1.1,847,20.0,2.32,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.595,11,32.9,45,2.1,1020,19.3,2.72,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.66875,12,34.2,35,1.8,1528,16.5,3.14,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.65875,13,35.2,34,1.8,1636,16.9,3.21,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.6025,14,36.3,34,1.3,1493,17.9,3.17,0.0,0.0,summer,No Holiday,Yes
21/07/2018,0.73125,15,36.5,35,3.0,1355,18.5,2.71,0.0,0.0,summer,No Holiday,Yes
